jester: 27 classes
storing name: TSM_jester_RGB_resnet50_shift8_blockres_avg_segment8_e50

    Initializing TSN with base model: resnet50.
    TSN Configurations:
        input_modality:     RGB
        num_segments:       8
        new_length:         1
        consensus_module:   avg
        dropout_ratio:      0.5
        img_feature_dim:    256
            
=> base model: resnet50
Adding temporal shift...
=> n_segment per stage: [8, 8, 8, 8]
=> Processing stage with 3 blocks residual
=> Using fold div: 8
=> Using fold div: 8
=> Using fold div: 8
=> Processing stage with 4 blocks residual
=> Using fold div: 8
=> Using fold div: 8
=> Using fold div: 8
=> Using fold div: 8
=> Processing stage with 6 blocks residual
=> Using fold div: 8
=> Using fold div: 8
=> Using fold div: 8
=> Using fold div: 8
=> Using fold div: 8
=> Using fold div: 8
=> Processing stage with 3 blocks residual
=> Using fold div: 8
=> Using fold div: 8
=> Using fold div: 8
#################### NO FLIP!!!
video number:118562
video number:14787
group: first_conv_weight has 1 params, lr_mult: 1, decay_mult: 1
group: first_conv_bias has 0 params, lr_mult: 2, decay_mult: 0
group: normal_weight has 52 params, lr_mult: 1, decay_mult: 1
group: normal_bias has 0 params, lr_mult: 2, decay_mult: 0
group: BN scale/shift has 106 params, lr_mult: 1, decay_mult: 0
group: custom_ops has 0 params, lr_mult: 1, decay_mult: 1
group: lr5_weight has 1 params, lr_mult: 5, decay_mult: 1
group: lr10_bias has 1 params, lr_mult: 10, decay_mult: 0
Epoch: [0][420/1852], lr: 0.01000	Time 0.987 (2.806)	Data 0.000 (1.800)	Loss 3.2957 (3.3981)	Prec@1 9.375 (7.449)	Prec@5 25.000 (22.439)
Epoch: [0][440/1852], lr: 0.01000	Time 0.987 (2.758)	Data 0.000 (1.753)	Loss 3.3138 (3.3926)	Prec@1 3.125 (7.476)	Prec@5 25.000 (22.569)
Epoch: [0][460/1852], lr: 0.01000	Time 1.029 (2.706)	Data 0.000 (1.702)	Loss 3.1606 (3.3873)	Prec@1 12.500 (7.460)	Prec@5 42.188 (22.712)
Epoch: [0][480/1852], lr: 0.01000	Time 5.942 (2.676)	Data 4.947 (1.673)	Loss 3.2219 (3.3814)	Prec@1 10.938 (7.569)	Prec@5 20.312 (22.872)
Epoch: [0][500/1852], lr: 0.01000	Time 0.992 (2.652)	Data 0.000 (1.649)	Loss 3.1933 (3.3765)	Prec@1 17.188 (7.597)	Prec@5 39.062 (23.113)
Epoch: [0][520/1852], lr: 0.01000	Time 0.990 (2.611)	Data 0.000 (1.608)	Loss 3.1805 (3.3715)	Prec@1 6.250 (7.609)	Prec@5 29.688 (23.264)
Epoch: [0][540/1852], lr: 0.01000	Time 0.989 (2.569)	Data 0.000 (1.567)	Loss 3.3081 (3.3662)	Prec@1 3.125 (7.625)	Prec@5 23.438 (23.472)
Epoch: [0][560/1852], lr: 0.01000	Time 2.073 (2.537)	Data 1.081 (1.535)	Loss 3.2097 (3.3618)	Prec@1 9.375 (7.687)	Prec@5 29.688 (23.655)
Epoch: [0][580/1852], lr: 0.01000	Time 0.991 (2.513)	Data 0.000 (1.511)	Loss 3.3472 (3.3556)	Prec@1 6.250 (7.767)	Prec@5 25.000 (23.951)
Epoch: [0][600/1852], lr: 0.01000	Time 0.991 (2.480)	Data 0.000 (1.479)	Loss 3.0688 (3.3482)	Prec@1 10.938 (7.857)	Prec@5 39.062 (24.321)
Epoch: [0][620/1852], lr: 0.01000	Time 0.991 (2.444)	Data 0.000 (1.443)	Loss 3.0303 (3.3394)	Prec@1 14.062 (7.986)	Prec@5 29.688 (24.748)
Epoch: [0][640/1852], lr: 0.01000	Time 6.477 (2.418)	Data 5.481 (1.417)	Loss 2.9024 (3.3304)	Prec@1 14.062 (8.071)	Prec@5 43.750 (25.168)
Epoch: [0][660/1852], lr: 0.01000	Time 0.991 (2.390)	Data 0.000 (1.389)	Loss 2.9648 (3.3215)	Prec@1 18.750 (8.169)	Prec@5 43.750 (25.589)
